OCC_source,OCC_target,out_degree,trans_prob_cc,trans_prob_cc_in
11-9160,11-9110,11,0.005831818181818182,0.0039479105385641765
11-9160,11-9150,11,0.005831818181818182,0.00430535586604332
11-9160,53-3010,11,0.005831818181818182,0.004623172000189544
11-9160,11-1010,11,0.005831818181818182,0.003999322592347167
11-9190,17-2080,19,0.003376315789473684,0.0036771135011110768
11-9190,11-3020,19,0.003376315789473684,0.007381090782511836
11-9190,21-1090,19,0.003376315789473684,0.004647638128010092
11-9190,11-1020,19,0.003376315789473684,0.003901763100603517
11-9190,15-2090,19,0.003376315789473684,0.004262290737835435
11-9190,11-9080,19,0.003376315789473684,0.003821299472639933
11-9190,13-2051,19,0.003376315789473684,0.003683149301630984
11-9190,17-2199,19,0.003376315789473684,0.004427441285837183
11-9190,29-1030,19,0.003376315789473684,0.003687975708502024
11-9190,39-5090,19,0.003376315789473684,0.004107680356193514
11-9190,29-1125,19,0.003376315789473684,0.0045694339416269235
11-9190,49-9080,19,0.003376315789473684,0.0037476339658670484
11-9190,11-9160,19,0.003376315789473684,0.003918402046783625
11-9190,13-2099,19,0.003376315789473684,0.003910696286324022
11-9190,39-6010,19,0.003376315789473684,0.004163915442679954
11-9190,13-1120,19,0.003376315789473684,0.0038192578823252198
11-9190,15-2030,19,0.003376315789473684,0.004188339654841202
11-9190,31-9010,19,0.003376315789473684,0.004677982618884874
11-9190,13-1040,19,0.003376315789473684,0.003816126059653174
13-1010,41-3010,15,0.0042766666666666665,0.003960205552981426
13-1010,27-3030,15,0.0042766666666666665,0.004080181912614067
13-1010,11-2010,15,0.0042766666666666665,0.004042803205931495
13-1010,27-3043,15,0.0042766666666666665,0.004391821121617174
13-1010,27-1010,15,0.0042766666666666665,0.004137759042492596
13-1010,13-1120,15,0.0042766666666666665,0.0038192578823252198
13-1010,11-2020,15,0.0042766666666666665,0.0039163433607175184
13-1010,13-1160,15,0.0042766666666666665,0.003975940883151506
13-1010,27-2010,15,0.0042766666666666665,0.004579718223791173
13-1010,41-1010,15,0.0042766666666666665,0.004139690789819865
13-1010,13-1130,15,0.0042766666666666665,0.004316613553113554
13-1010,41-9020,15,0.0042766666666666665,0.003806216782765737
13-1010,13-2052,15,0.0042766666666666665,0.0036943231239864372
13-1010,41-9040,15,0.0042766666666666665,0.0039146847367602005
13-1010,41-3020,15,0.0042766666666666665,0.003705104172990146
13-1020,11-3060,19,0.003376315789473684,0.0038717496544276725
13-1020,11-9010,19,0.003376315789473684,0.00396274406514538
13-1020,41-3030,19,0.003376315789473684,0.0035969726853899452
13-1020,43-3060,19,0.003376315789473684,0.0037485898888907783
13-1020,13-1080,19,0.003376315789473684,0.00423387753053846
13-1020,41-9020,19,0.003376315789473684,0.003806216782765737
13-1020,43-4010,19,0.003376315789473684,0.003628422556659725
13-1020,11-3070,19,0.003376315789473684,0.0037581100236697387
13-1020,41-4010,19,0.003376315789473684,0.003921371876924144
13-1020,13-1050,19,0.003376315789473684,0.0035169956140350877
13-1020,11-2020,19,0.003376315789473684,0.0039163433607175184
13-1020,43-5060,19,0.003376315789473684,0.0037879721656482487
13-1020,45-2010,19,0.003376315789473684,0.004081316353991832
13-1020,41-2030,19,0.003376315789473684,0.003785397219560338
13-1020,13-1040,19,0.003376315789473684,0.003816126059653174
13-1020,13-1190,19,0.003376315789473684,0.004254854649736996
13-1020,41-2021,19,0.003376315789473684,0.0038525393425851377
13-1020,41-9091,19,0.003376315789473684,0.0037568099608264356
13-1020,43-5070,19,0.003376315789473684,0.0038218004571374206
13-1030,43-4060,19,0.003376315789473684,0.0038979292374733874
13-1030,13-1050,19,0.003376315789473684,0.0035169956140350877
13-1030,13-1140,19,0.003376315789473684,0.0036940442499536924
13-1030,13-2099,19,0.003376315789473684,0.003910696286324022
13-1030,43-9040,19,0.003376315789473684,0.0036124034438336735
13-1030,49-3021,19,0.003376315789473684,0.0035781982337891294
13-1030,17-3020,19,0.003376315789473684,0.004390182014608795
13-1030,43-4040,19,0.003376315789473684,0.0035897577708440833
13-1030,49-3023,19,0.003376315789473684,0.003644814268360853
13-1030,13-2081,19,0.003376315789473684,0.0035524506077284717
13-1030,13-2053,19,0.003376315789473684,0.0035519931684296524
13-1030,23-1011,19,0.003376315789473684,0.003615162304800463
13-1030,41-3020,19,0.003376315789473684,0.003705104172990146
13-1030,53-6050,19,0.003376315789473684,0.0039156301567929985
13-1030,13-1040,19,0.003376315789473684,0.003816126059653174
13-1030,41-2022,19,0.003376315789473684,0.0038545089746424882
13-1030,41-2021,19,0.003376315789473684,0.0038525393425851377
13-1030,43-4050,19,0.003376315789473684,0.0037184379052652796
13-1030,23-2090,19,0.003376315789473684,0.003843301876013563
13-1040,33-3020,19,0.003376315789473684,0.003858722397528512
13-1040,43-5010,19,0.003376315789473684,0.0036481702293771757
13-1040,17-2080,19,0.003376315789473684,0.0036771135011110768
13-1040,43-4060,19,0.003376315789473684,0.0038979292374733874
13-1040,13-1070,19,0.003376315789473684,0.0037947327941880962
13-1040,11-3120,19,0.003376315789473684,0.003829912670748584
13-1040,11-3050,19,0.003376315789473684,0.004082250208263475
13-1040,33-3050,19,0.003376315789473684,0.003986000101907609
13-1040,43-4010,19,0.003376315789473684,0.003628422556659725
13-1040,11-3070,19,0.003376315789473684,0.0037581100236697387
13-1040,13-1030,19,0.003376315789473684,0.003721311057463921
13-1040,13-1140,19,0.003376315789473684,0.0036940442499536924
13-1040,17-3020,19,0.003376315789473684,0.004390182014608795
13-1040,23-2010,19,0.003376315789473684,0.003687374512670565
13-1040,43-3060,19,0.003376315789473684,0.0037485898888907783
13-1040,11-9190,19,0.003376315789473684,0.004158834734174855
13-1040,17-2110,19,0.003376315789473684,0.004419238682021347
13-1040,43-4160,19,0.003376315789473684,0.003722554789459644
13-1040,47-4010,19,0.003376315789473684,0.003590603845472266
13-1050,43-5060,16,0.004009375,0.0037879721656482487
13-1050,11-9020,16,0.004009375,0.0036702520512253483
13-1050,17-2110,16,0.004009375,0.004419238682021347
13-1050,11-9040,16,0.004009375,0.004121004555149873
13-1050,11-9190,16,0.004009375,0.004158834734174855
13-1050,13-1190,16,0.004009375,0.004254854649736996
13-1050,13-1020,16,0.004009375,0.003955151587725325
13-1050,13-1080,16,0.004009375,0.00423387753053846
13-1050,17-2050,16,0.004009375,0.003836663274152748
13-1050,17-3020,16,0.004009375,0.004390182014608795
13-1050,47-4010,16,0.004009375,0.003590603845472266
13-1050,41-9030,16,0.004009375,0.00366336469620743
13-1050,17-3010,16,0.004009375,0.004971783340928078
13-1050,13-1030,16,0.004009375,0.003721311057463921
13-1050,17-2070,16,0.004009375,0.004659427070408737
13-1050,47-1010,16,0.004009375,0.004006746727979623
13-1070,45-1010,19,0.003376315789473684,0.004300182351655463
13-1070,11-3120,19,0.003376315789473684,0.003829912670748584
13-1070,11-9010,19,0.003376315789473684,0.00396274406514538
13-1070,11-1020,19,0.003376315789473684,0.003901763100603517
13-1070,13-1140,19,0.003376315789473684,0.0036940442499536924
13-1070,43-4160,19,0.003376315789473684,0.003722554789459644
13-1070,37-1012,19,0.003376315789473684,0.004152250480625987
13-1070,11-3130,19,0.003376315789473684,0.0050817240790912484
13-1070,23-1011,19,0.003376315789473684,0.003615162304800463
13-1070,45-2010,19,0.003376315789473684,0.004081316353991832
13-1070,11-3110,19,0.003376315789473684,0.0037141887308651525
13-1070,13-1020,19,0.003376315789473684,0.003955151587725325
13-1070,11-3050,19,0.003376315789473684,0.004082250208263475
13-1070,43-1010,19,0.003376315789473684,0.004079653803568041
13-1070,13-1110,19,0.003376315789473684,0.004271442187628334
13-1070,13-1150,19,0.003376315789473684,0.004734206669997434
13-1070,51-1010,19,0.003376315789473684,0.0042510493862003155
13-1070,23-1020,19,0.003376315789473684,0.003713545426065163
13-1070,43-4060,19,0.003376315789473684,0.0038979292374733874
13-1080,11-3070,19,0.003376315789473684,0.0037581100236697387
13-1080,11-9190,19,0.003376315789473684,0.004158834734174855
13-1080,13-1190,19,0.003376315789473684,0.004254854649736996
13-1080,11-3060,19,0.003376315789473684,0.0038717496544276725
13-1080,41-9030,19,0.003376315789473684,0.00366336469620743
13-1080,43-5060,19,0.003376315789473684,0.0037879721656482487
13-1080,17-2110,19,0.003376315789473684,0.004419238682021347
13-1080,13-1020,19,0.003376315789473684,0.003955151587725325
13-1080,11-3050,19,0.003376315789473684,0.004082250208263475
13-1080,43-3060,19,0.003376315789473684,0.0037485898888907783
13-1080,13-1110,19,0.003376315789473684,0.004271442187628334
13-1080,11-9040,19,0.003376315789473684,0.004121004555149873
13-1080,15-2090,19,0.003376315789473684,0.004262290737835435
13-1080,43-5010,19,0.003376315789473684,0.0036481702293771757
13-1080,15-2030,19,0.003376315789473684,0.004188339654841202
13-1080,11-1020,19,0.003376315789473684,0.003901763100603517
13-1080,13-1050,19,0.003376315789473684,0.0035169956140350877
13-1080,17-3020,19,0.003376315789473684,0.004390182014608795
13-1080,41-1010,19,0.003376315789473684,0.004139690789819865
13-1110,13-1190,15,0.0042766666666666665,0.004254854649736996
13-1110,11-3130,15,0.0042766666666666665,0.0050817240790912484
13-1110,15-2090,15,0.0042766666666666665,0.004262290737835435
13-1110,11-3120,15,0.0042766666666666665,0.003829912670748584
13-1110,19-3030,15,0.0042766666666666665,0.0051330882356431405
13-1110,11-1010,15,0.0042766666666666665,0.003999322592347167
13-1110,11-9190,15,0.0042766666666666665,0.004158834734174855
13-1110,15-2030,15,0.0042766666666666665,0.004188339654841202
13-1110,29-9000,15,0.0042766666666666665,0.005060191613289002
13-1110,25-1000,15,0.0042766666666666665,0.004949767642296939
13-1110,13-2051,15,0.0042766666666666665,0.003683149301630984
13-1110,13-2099,15,0.0042766666666666665,0.003910696286324022
13-1110,13-1160,15,0.0042766666666666665,0.003975940883151506
13-1110,11-3020,15,0.0042766666666666665,0.007381090782511836
13-1110,43-1010,15,0.0042766666666666665,0.004079653803568041
13-1120,27-3030,13,0.0049346153846153845,0.004080181912614067
13-1120,13-1130,13,0.0049346153846153845,0.004316613553113554
13-1120,11-9190,13,0.0049346153846153845,0.004158834734174855
13-1120,11-9150,13,0.0049346153846153845,0.00430535586604332
13-1120,41-1010,13,0.0049346153846153845,0.004139690789819865
13-1120,13-1190,13,0.0049346153846153845,0.004254854649736996
13-1120,39-9030,13,0.0049346153846153845,0.004299712226594818
13-1120,27-2010,13,0.0049346153846153845,0.004579718223791173
13-1120,43-6010,13,0.0049346153846153845,0.003996869222651773
13-1120,13-1110,13,0.0049346153846153845,0.004271442187628334
13-1120,13-1080,13,0.0049346153846153845,0.00423387753053846
13-1120,43-1010,13,0.0049346153846153845,0.004079653803568041
13-1120,13-1010,13,0.0049346153846153845,0.004316948505076794
13-1130,27-3030,15,0.0042766666666666665,0.004080181912614067
13-1130,11-2010,15,0.0042766666666666665,0.004042803205931495
13-1130,11-9150,15,0.0042766666666666665,0.00430535586604332
13-1130,13-1120,15,0.0042766666666666665,0.0038192578823252198
13-1130,13-2052,15,0.0042766666666666665,0.0036943231239864372
13-1130,13-1160,15,0.0042766666666666665,0.003975940883151506
13-1130,11-2020,15,0.0042766666666666665,0.0039163433607175184
13-1130,11-1010,15,0.0042766666666666665,0.003999322592347167
13-1130,13-1110,15,0.0042766666666666665,0.004271442187628334
13-1130,11-9030,15,0.0042766666666666665,0.0049424188973221485
13-1130,11-3030,15,0.0042766666666666665,0.003625031168031906
13-1130,41-3010,15,0.0042766666666666665,0.003960205552981426
13-1130,13-2070,15,0.0042766666666666665,0.0036465842596175896
13-1130,13-1010,15,0.0042766666666666665,0.004316948505076794
13-1130,13-2030,15,0.0042766666666666665,0.0037207821398539923
13-1140,11-3110,18,0.0035638888888888886,0.0037141887308651525
13-1140,43-4160,18,0.0035638888888888886,0.003722554789459644
13-1140,13-1070,18,0.0035638888888888886,0.0037947327941880962
13-1140,43-4060,18,0.0035638888888888886,0.0038979292374733874
13-1140,11-3120,18,0.0035638888888888886,0.003829912670748584
13-1140,43-1010,18,0.0035638888888888886,0.004079653803568041
13-1140,13-1040,18,0.0035638888888888886,0.003816126059653174
13-1140,13-2030,18,0.0035638888888888886,0.0037207821398539923
13-1140,13-1110,18,0.0035638888888888886,0.004271442187628334
13-1140,43-3050,18,0.0035638888888888886,0.0038380008443998376
13-1140,11-1010,18,0.0035638888888888886,0.003999322592347167
13-1140,11-3030,18,0.0035638888888888886,0.003625031168031906
13-1140,11-9110,18,0.0035638888888888886,0.0039479105385641765
13-1140,11-9190,18,0.0035638888888888886,0.004158834734174855
13-1140,13-2010,18,0.0035638888888888886,0.0035678032294789263
13-1140,11-9150,18,0.0035638888888888886,0.00430535586604332
13-1140,13-2060,18,0.0035638888888888886,0.0035634832377223332
13-1140,13-1030,18,0.0035638888888888886,0.003721311057463921
13-1150,11-3130,12,0.005345833333333333,0.0050817240790912484
13-1150,25-9030,12,0.005345833333333333,0.005255907725411078
13-1150,13-1110,12,0.005345833333333333,0.004271442187628334
13-1150,19-3030,12,0.005345833333333333,0.0051330882356431405
13-1150,13-1070,12,0.005345833333333333,0.0037947327941880962
13-1150,39-9030,12,0.005345833333333333,0.004299712226594818
13-1150,25-2030,12,0.005345833333333333,0.00602702992600549
13-1150,21-1010,12,0.005345833333333333,0.005039422789119903
13-1150,25-1000,12,0.005345833333333333,0.004949767642296939
13-1150,11-9190,12,0.005345833333333333,0.004158834734174855
13-1150,25-3000,12,0.005345833333333333,0.005363644896555114
13-1150,13-1190,12,0.005345833333333333,0.004254854649736996
13-1160,11-2010,14,0.004582142857142857,0.004042803205931495
13-1160,15-2090,14,0.004582142857142857,0.004262290737835435
13-1160,11-2020,14,0.004582142857142857,0.0039163433607175184
13-1160,41-3010,14,0.004582142857142857,0.003960205552981426
13-1160,13-1110,14,0.004582142857142857,0.004271442187628334
13-1160,13-2051,14,0.004582142857142857,0.003683149301630984
13-1160,27-3030,14,0.004582142857142857,0.004080181912614067
13-1160,41-3030,14,0.004582142857142857,0.0035969726853899452
13-1160,19-3020,14,0.004582142857142857,0.00513996670361802
13-1160,13-1190,14,0.004582142857142857,0.004254854649736996
13-1160,27-3043,14,0.004582142857142857,0.004391821121617174
13-1160,25-1000,14,0.004582142857142857,0.004949767642296939
13-1160,13-2052,14,0.004582142857142857,0.0036943231239864372
13-1160,13-2099,14,0.004582142857142857,0.003910696286324022
13-1190,11-2020,20,0.0032075000000000003,0.0039163433607175184
13-1190,49-2098,20,0.0032075000000000003,0.00371929182254042
13-1190,41-3010,20,0.0032075000000000003,0.003960205552981426
13-1190,11-9160,20,0.0032075000000000003,0.003918402046783625
13-1190,11-9190,20,0.0032075000000000003,0.004158834734174855
13-1190,11-1020,20,0.0032075000000000003,0.003901763100603517
13-1190,13-1160,20,0.0032075000000000003,0.003975940883151506
13-1190,15-2090,20,0.0032075000000000003,0.004262290737835435
13-1190,13-1110,20,0.0032075000000000003,0.004271442187628334
13-1190,15-2030,20,0.0032075000000000003,0.004188339654841202
13-1190,19-2040,20,0.0032075000000000003,0.004013859412140396
13-1190,47-4010,20,0.0032075000000000003,0.003590603845472266
13-1190,11-2010,20,0.0032075000000000003,0.004042803205931495
13-1190,13-2051,20,0.0032075000000000003,0.003683149301630984
13-1190,13-2099,20,0.0032075000000000003,0.003910696286324022
13-1190,17-2110,20,0.0032075000000000003,0.004419238682021347
13-1190,11-1010,20,0.0032075000000000003,0.003999322592347167
13-1190,11-9020,20,0.0032075000000000003,0.0036702520512253483
13-1190,13-1020,20,0.0032075000000000003,0.003955151587725325
13-1190,33-9030,20,0.0032075000000000003,0.004038001061223777
13-2010,43-3030,18,0.0035638888888888886,0.0037473607212790646
13-2010,13-2060,18,0.0035638888888888886,0.0035634832377223332
13-2010,11-3030,18,0.0035638888888888886,0.003625031168031906
13-2010,13-2081,18,0.0035638888888888886,0.0035524506077284717
13-2010,13-2082,18,0.0035638888888888886,0.0034875110843557693
13-2010,13-2030,18,0.0035638888888888886,0.0037207821398539923
13-2010,13-2040,18,0.0035638888888888886,0.0035821424859035916
13-2010,13-2052,18,0.0035638888888888886,0.0036943231239864372
13-2010,43-3050,18,0.0035638888888888886,0.0038380008443998376
13-2010,43-4040,18,0.0035638888888888886,0.0035897577708440833
13-2010,43-3020,18,0.0035638888888888886,0.003746655278682742
13-2010,13-2051,18,0.0035638888888888886,0.003683149301630984
13-2010,43-1010,18,0.0035638888888888886,0.004079653803568041
13-2010,13-1110,18,0.0035638888888888886,0.004271442187628334
13-2010,13-1140,18,0.0035638888888888886,0.0036940442499536924
13-2010,13-2099,18,0.0035638888888888886,0.003910696286324022
13-2010,43-4010,18,0.0035638888888888886,0.003628422556659725
13-2010,43-9110,18,0.0035638888888888886,0.004031436351139952
13-2020,41-9020,19,0.003376315789473684,0.003806216782765737
13-2020,11-9140,19,0.003376315789473684,0.0035916800503095975
13-2020,13-1040,19,0.003376315789473684,0.003816126059653174
13-2020,13-1030,19,0.003376315789473684,0.003721311057463921
13-2020,13-2070,19,0.003376315789473684,0.0036465842596175896
13-2020,13-2081,19,0.003376315789473684,0.0035524506077284717
13-2020,13-2010,19,0.003376315789473684,0.0035678032294789263
13-2020,23-2090,19,0.003376315789473684,0.003843301876013563
13-2020,43-4130,19,0.003376315789473684,0.003529377890532431
13-2020,13-1050,19,0.003376315789473684,0.0035169956140350877
13-2020,43-4040,19,0.003376315789473684,0.0035897577708440833
